location,date,vaccine,total_vaccinations
Latvia,2021-04-02,Pfizer/BioNTech,41552
Latvia,2021-04-02,Sinopharm/Beijing,13
Latvia,2021-04-03,Johnson&Johnson,23
Latvia,2021-04-03,Moderna,23224
Latvia,2021-04-03,Oxford/AstraZeneca,86534
Latvia,2021-04-03,Pfizer/BioNTech,41702
Latvia,2021-04-03,Sinovac,3
Latvia,2021-04-04,Moderna,23232
Latvia,2021-04-04,Oxford/AstraZeneca,88156
Latvia,2021-04-04,Pfizer/BioNTech,41710
Latvia,2021-04-05,Johnson&Johnson,24
Latvia,2021-04-05,Moderna,23371
Latvia,2021-04-05,Oxford/AstraZeneca,90890
Latvia,2021-04-05,Pfizer/BioNTech,41722
Latvia,2021-04-06,Johnson&Johnson,25
Latvia,2021-04-06,Moderna,25102
Latvia,2021-04-06,Oxford/AstraZeneca,94549
Latvia,2021-04-06,Pfizer/BioNTech,41793
Latvia,2021-04-07,Johnson&Johnson,35
Latvia,2021-04-07,Moderna,27498
Latvia,2021-04-07,Oxford/AstraZeneca,101331
Latvia,2021-04-07,Pfizer/BioNTech,41933
Latvia,2021-04-08,Johnson&Johnson,40
Latvia,2021-04-08,Moderna,29511
Latvia,2021-04-08,Oxford/AstraZeneca,105992
Latvia,2021-04-08,Pfizer/BioNTech,42394
Latvia,2021-04-09,Johnson&Johnson,47
Latvia,2021-04-09,Moderna,30929
Latvia,2021-04-09,Oxford/AstraZeneca,109214
Latvia,2021-04-09,Pfizer/BioNTech,42713
Latvia,2021-04-10,Moderna,31084
Latvia,2021-04-10,Oxford/AstraZeneca,110716
Latvia,2021-04-10,Pfizer/BioNTech,42775
Latvia,2021-04-11,Johnson&Johnson,49
Latvia,2021-04-11,Moderna,31086
Latvia,2021-04-11,Oxford/AstraZeneca,110811
Latvia,2021-04-11,Pfizer/BioNTech,42783
Latvia,2021-04-11,Sinopharm/Beijing,14
Latvia,2021-04-12,Moderna,31651
Latvia,2021-04-12,Oxford/AstraZeneca,112280
Latvia,2021-04-12,Pfizer/BioNTech,43214
Latvia,2021-04-12,Sinovac,4
Latvia,2021-04-13,Johnson&Johnson,50
Latvia,2021-04-13,Moderna,32543
Latvia,2021-04-13,Oxford/AstraZeneca,113914
Latvia,2021-04-13,Pfizer/BioNTech,44461
Latvia,2021-04-14,Moderna,34429
Latvia,2021-04-14,Oxford/AstraZeneca,115981
Latvia,2021-04-14,Pfizer/BioNTech,46884
Latvia,2021-04-15,Moderna,36256
Latvia,2021-04-15,Oxford/AstraZeneca,117857
Latvia,2021-04-15,Pfizer/BioNTech,49179
Latvia,2021-04-16,Moderna,37192
Latvia,2021-04-16,Oxford/AstraZeneca,122673
Latvia,2021-04-16,Pfizer/BioNTech,52594
Latvia,2021-04-17,Moderna,37409
Latvia,2021-04-17,Oxford/AstraZeneca,127916
Latvia,2021-04-17,Pfizer/BioNTech,53420
Latvia,2021-04-18,Johnson&Johnson,51
Latvia,2021-04-18,Moderna,37507
Latvia,2021-04-18,Oxford/AstraZeneca,128313
Latvia,2021-04-18,Pfizer/BioNTech,53863
Latvia,2021-04-18,Sinopharm/Beijing,15
Latvia,2021-04-18,Sinovac,5
Latvia,2021-04-19,Moderna,38879
Latvia,2021-04-19,Oxford/AstraZeneca,129195
Latvia,2021-04-19,Pfizer/BioNTech,55638
Latvia,2021-04-20,Moderna,42913
Latvia,2021-04-20,Oxford/AstraZeneca,130175
Latvia,2021-04-20,Pfizer/BioNTech,58066
Latvia,2021-04-21,Johnson&Johnson,52
Latvia,2021-04-21,Moderna,48365
Latvia,2021-04-21,Oxford/AstraZeneca,131543
Latvia,2021-04-21,Pfizer/BioNTech,61501
Latvia,2021-04-22,Moderna,54372
Latvia,2021-04-22,Oxford/AstraZeneca,132397
Latvia,2021-04-22,Pfizer/BioNTech,64551
Latvia,2021-04-22,Sinovac,6
Latvia,2021-04-23,Moderna,58520
Latvia,2021-04-23,Oxford/AstraZeneca,133582
Latvia,2021-04-23,Pfizer/BioNTech,70056
Latvia,2021-04-24,Moderna,58945
Latvia,2021-04-24,Oxford/AstraZeneca,134244
Latvia,2021-04-24,Pfizer/BioNTech,75206
Latvia,2021-04-25,Moderna,59193
Latvia,2021-04-25,Oxford/AstraZeneca,134338
Latvia,2021-04-25,Pfizer/BioNTech,76270
Latvia,2021-04-26,Moderna,61320
Latvia,2021-04-26,Oxford/AstraZeneca,135903
Latvia,2021-04-26,Pfizer/BioNTech,77190
Latvia,2021-04-27,Johnson&Johnson,127
Latvia,2021-04-27,Moderna,64703
Latvia,2021-04-27,Oxford/AstraZeneca,138301
Latvia,2021-04-27,Pfizer/BioNTech,78891
Latvia,2021-04-27,Sinopharm/Beijing,16
Latvia,2021-04-28,Johnson&Johnson,239
Latvia,2021-04-28,Moderna,68796
Latvia,2021-04-28,Oxford/AstraZeneca,141119
Latvia,2021-04-28,Pfizer/BioNTech,86650
Latvia,2021-04-28,Sinopharm/Beijing,17
Latvia,2021-04-29,Johnson&Johnson,288
Latvia,2021-04-29,Moderna,73016
Latvia,2021-04-29,Oxford/AstraZeneca,144163
Latvia,2021-04-29,Pfizer/BioNTech,93767
Latvia,2021-04-30,Johnson&Johnson,370
Latvia,2021-04-30,Moderna,75978
Latvia,2021-04-30,Oxford/AstraZeneca,146334
Latvia,2021-04-30,Pfizer/BioNTech,100135
Latvia,2021-05-01,Johnson&Johnson,372
Latvia,2021-05-01,Moderna,76220
Latvia,2021-05-01,Oxford/AstraZeneca,146722
Latvia,2021-05-01,Pfizer/BioNTech,106370
Latvia,2021-05-01,Sinopharm/Beijing,18
Latvia,2021-05-02,Johnson&Johnson,383
Latvia,2021-05-02,Moderna,76257
Latvia,2021-05-02,Oxford/AstraZeneca,146750
Latvia,2021-05-02,Pfizer/BioNTech,107913
Latvia,2021-05-02,Sinopharm/Beijing,19
Latvia,2021-05-03,Johnson&Johnson,384
Latvia,2021-05-03,Moderna,76904
Latvia,2021-05-03,Oxford/AstraZeneca,147304
Latvia,2021-05-03,Pfizer/BioNTech,109697
Latvia,2021-05-04,Johnson&Johnson,388
Latvia,2021-05-04,Moderna,76998
Latvia,2021-05-04,Oxford/AstraZeneca,147316
Latvia,2021-05-04,Pfizer/BioNTech,118435
Latvia,2021-05-05,Johnson&Johnson,522
Latvia,2021-05-05,Moderna,80893
Latvia,2021-05-05,Oxford/AstraZeneca,150104
Latvia,2021-05-05,Pfizer/BioNTech,128385
Latvia,2021-05-06,Johnson&Johnson,690
Latvia,2021-05-06,Moderna,85233
Latvia,2021-05-06,Oxford/AstraZeneca,153996
Latvia,2021-05-06,Pfizer/BioNTech,141704
Latvia,2021-05-07,Johnson&Johnson,857
Latvia,2021-05-07,Moderna,89291
Latvia,2021-05-07,Oxford/AstraZeneca,157039
Latvia,2021-05-07,Pfizer/BioNTech,154490
Latvia,2021-05-08,Johnson&Johnson,905
Latvia,2021-05-08,Moderna,90962
Latvia,2021-05-08,Oxford/AstraZeneca,158173
Latvia,2021-05-08,Pfizer/BioNTech,163963
Latvia,2021-05-09,Johnson&Johnson,989
Latvia,2021-05-09,Moderna,90967
Latvia,2021-05-09,Oxford/AstraZeneca,158207
Latvia,2021-05-09,Pfizer/BioNTech,165482
Latvia,2021-05-10,Johnson&Johnson,1114
Latvia,2021-05-10,Moderna,92938
Latvia,2021-05-10,Oxford/AstraZeneca,160575
Latvia,2021-05-10,Pfizer/BioNTech,170531
Latvia,2021-05-10,Sinovac,8
Latvia,2021-05-11,Johnson&Johnson,1394
Latvia,2021-05-11,Moderna,95506
Latvia,2021-05-11,Oxford/AstraZeneca,162883
Latvia,2021-05-11,Pfizer/BioNTech,183408
Latvia,2021-05-12,Johnson&Johnson,1797
Latvia,2021-05-12,Moderna,99179
Latvia,2021-05-12,Oxford/AstraZeneca,165399
Latvia,2021-05-12,Pfizer/BioNTech,199465
Latvia,2021-05-13,Johnson&Johnson,2195
Latvia,2021-05-13,Moderna,102760
Latvia,2021-05-13,Oxford/AstraZeneca,168257
Latvia,2021-05-13,Pfizer/BioNTech,214804
Latvia,2021-05-14,Johnson&Johnson,2757
Latvia,2021-05-14,Moderna,105755
Latvia,2021-05-14,Oxford/AstraZeneca,171722
Latvia,2021-05-14,Pfizer/BioNTech,229381
Latvia,2021-05-15,Johnson&Johnson,2850
Latvia,2021-05-15,Moderna,106288
Latvia,2021-05-15,Oxford/AstraZeneca,172321
Latvia,2021-05-15,Pfizer/BioNTech,241502
Latvia,2021-05-16,Johnson&Johnson,2871
Latvia,2021-05-16,Moderna,106531
Latvia,2021-05-16,Oxford/AstraZeneca,172370
Latvia,2021-05-16,Pfizer/BioNTech,246244
Latvia,2021-05-17,Johnson&Johnson,3249
Latvia,2021-05-17,Moderna,109163
Latvia,2021-05-17,Oxford/AstraZeneca,174714
Latvia,2021-05-17,Pfizer/BioNTech,252720
Latvia,2021-05-18,Johnson&Johnson,4186
Latvia,2021-05-18,Moderna,113741
Latvia,2021-05-18,Oxford/AstraZeneca,176456
Latvia,2021-05-18,Pfizer/BioNTech,262474
Latvia,2021-05-18,Sinopharm/Beijing,20
Latvia,2021-05-19,Johnson&Johnson,5462
Latvia,2021-05-19,Moderna,119154
Latvia,2021-05-19,Oxford/AstraZeneca,178601
Latvia,2021-05-19,Pfizer/BioNTech,276206
Latvia,2021-05-20,Johnson&Johnson,6756
Latvia,2021-05-20,Moderna,125143
Latvia,2021-05-20,Oxford/AstraZeneca,180715
Latvia,2021-05-20,Pfizer/BioNTech,287830
Latvia,2021-05-21,Johnson&Johnson,8706
Latvia,2021-05-21,Moderna,129234
Latvia,2021-05-21,Oxford/AstraZeneca,182143
Latvia,2021-05-21,Pfizer/BioNTech,300747
Latvia,2021-05-22,Johnson&Johnson,9811
Latvia,2021-05-22,Moderna,130870
Latvia,2021-05-22,Oxford/AstraZeneca,182574
Latvia,2021-05-22,Pfizer/BioNTech,310005
Latvia,2021-05-23,Johnson&Johnson,10025
Latvia,2021-05-23,Moderna,131720
Latvia,2021-05-23,Oxford/AstraZeneca,182589
Latvia,2021-05-23,Pfizer/BioNTech,311782
Latvia,2021-05-23,Sinovac,9
Latvia,2021-05-24,Johnson&Johnson,11122
Latvia,2021-05-24,Moderna,134458
Latvia,2021-05-24,Oxford/AstraZeneca,184508
Latvia,2021-05-24,Pfizer/BioNTech,318033
Latvia,2021-05-25,Johnson&Johnson,12244
Latvia,2021-05-25,Moderna,138559
Latvia,2021-05-25,Oxford/AstraZeneca,186880
Latvia,2021-05-25,Pfizer/BioNTech,331045
Latvia,2021-05-26,Johnson&Johnson,13267
Latvia,2021-05-26,Moderna,142579
Latvia,2021-05-26,Oxford/AstraZeneca,190026
Latvia,2021-05-26,Pfizer/BioNTech,344837
Latvia,2021-05-27,Johnson&Johnson,14194
Latvia,2021-05-27,Moderna,146269
Latvia,2021-05-27,Oxford/AstraZeneca,192841
Latvia,2021-05-27,Pfizer/BioNTech,359392
Latvia,2021-05-28,Johnson&Johnson,15629
Latvia,2021-05-28,Moderna,150402
Latvia,2021-05-28,Oxford/AstraZeneca,194822
Latvia,2021-05-28,Pfizer/BioNTech,376651
Latvia,2021-05-29,Johnson&Johnson,17279
Latvia,2021-05-29,Moderna,151061
Latvia,2021-05-29,Oxford/AstraZeneca,195095
Latvia,2021-05-29,Pfizer/BioNTech,385975
Latvia,2021-05-30,Johnson&Johnson,18016
Latvia,2021-05-30,Moderna,151257
Latvia,2021-05-30,Oxford/AstraZeneca,195140
Latvia,2021-05-30,Pfizer/BioNTech,389156
Latvia,2021-05-31,Johnson&Johnson,19078
Latvia,2021-05-31,Moderna,152955
Latvia,2021-05-31,Oxford/AstraZeneca,196773
Latvia,2021-05-31,Pfizer/BioNTech,397823
Latvia,2021-06-01,Johnson&Johnson,20031
Latvia,2021-06-01,Moderna,154710
Latvia,2021-06-01,Oxford/AstraZeneca,199459
Latvia,2021-06-01,Pfizer/BioNTech,413749
Latvia,2021-06-02,Johnson&Johnson,21492
Latvia,2021-06-02,Moderna,157622
Latvia,2021-06-02,Oxford/AstraZeneca,202164
Latvia,2021-06-02,Pfizer/BioNTech,428694
Latvia,2021-06-03,Johnson&Johnson,22573
Latvia,2021-06-03,Moderna,161525
Latvia,2021-06-03,Oxford/AstraZeneca,204505
Latvia,2021-06-03,Pfizer/BioNTech,443297
Latvia,2021-06-04,Johnson&Johnson,24387
Latvia,2021-06-04,Moderna,166334
Latvia,2021-06-04,Oxford/AstraZeneca,205829
Latvia,2021-06-04,Pfizer/BioNTech,455364
Latvia,2021-06-05,Johnson&Johnson,25426
Latvia,2021-06-05,Moderna,168003
Latvia,2021-06-05,Oxford/AstraZeneca,206113
Latvia,2021-06-05,Pfizer/BioNTech,463659
Latvia,2021-06-06,Johnson&Johnson,26507
Latvia,2021-06-06,Moderna,168111
Latvia,2021-06-06,Oxford/AstraZeneca,206134
Latvia,2021-06-06,Pfizer/BioNTech,467689
Latvia,2021-06-07,Johnson&Johnson,27549
Latvia,2021-06-07,Moderna,170361
Latvia,2021-06-07,Oxford/AstraZeneca,208088
Latvia,2021-06-07,Pfizer/BioNTech,477321
Latvia,2021-06-08,Johnson&Johnson,28962
Latvia,2021-06-08,Moderna,172593
Latvia,2021-06-08,Oxford/AstraZeneca,211387
Latvia,2021-06-08,Pfizer/BioNTech,488510
Latvia,2021-06-08,Sinopharm/Beijing,21
Latvia,2021-06-09,Johnson&Johnson,30180
Latvia,2021-06-09,Moderna,174858
Latvia,2021-06-09,Oxford/AstraZeneca,214962
Latvia,2021-06-09,Pfizer/BioNTech,499833
Latvia,2021-06-10,Johnson&Johnson,31784
Latvia,2021-06-10,Moderna,177225
Latvia,2021-06-10,Oxford/AstraZeneca,218112
Latvia,2021-06-10,Pfizer/BioNTech,509752
Latvia,2021-06-11,Johnson&Johnson,33351
Latvia,2021-06-11,Moderna,179887
Latvia,2021-06-11,Oxford/AstraZeneca,220641
Latvia,2021-06-11,Pfizer/BioNTech,520369
Latvia,2021-06-12,Johnson&Johnson,34651
Latvia,2021-06-12,Moderna,180935
Latvia,2021-06-12,Oxford/AstraZeneca,220877
Latvia,2021-06-12,Pfizer/BioNTech,526072
Latvia,2021-06-12,Sinopharm/Beijing,22
Latvia,2021-06-13,Johnson&Johnson,35115
Latvia,2021-06-13,Moderna,181262
Latvia,2021-06-13,Oxford/AstraZeneca,220894
Latvia,2021-06-13,Pfizer/BioNTech,526919
Latvia,2021-06-14,Johnson&Johnson,36013
Latvia,2021-06-14,Moderna,183197
Latvia,2021-06-14,Oxford/AstraZeneca,222168
Latvia,2021-06-14,Pfizer/BioNTech,533217
Latvia,2021-06-15,Johnson&Johnson,37683
Latvia,2021-06-15,Moderna,184913
Latvia,2021-06-15,Oxford/AstraZeneca,224960
Latvia,2021-06-15,Pfizer/BioNTech,540034
Latvia,2021-06-16,Johnson&Johnson,39285
Latvia,2021-06-16,Moderna,187028
Latvia,2021-06-16,Oxford/AstraZeneca,227727
Latvia,2021-06-16,Pfizer/BioNTech,549496
Latvia,2021-06-17,Johnson&Johnson,40946
Latvia,2021-06-17,Moderna,188611
Latvia,2021-06-17,Oxford/AstraZeneca,229987
Latvia,2021-06-17,Pfizer/BioNTech,557294
Latvia,2021-06-18,Johnson&Johnson,42958
Latvia,2021-06-18,Moderna,190546
Latvia,2021-06-18,Oxford/AstraZeneca,232071
Latvia,2021-06-18,Pfizer/BioNTech,568608
Latvia,2021-06-19,Johnson&Johnson,44451
Latvia,2021-06-19,Moderna,192165
Latvia,2021-06-19,Oxford/AstraZeneca,232605
Latvia,2021-06-19,Pfizer/BioNTech,573479
Latvia,2021-06-20,Johnson&Johnson,45112
Latvia,2021-06-20,Moderna,192872
Latvia,2021-06-20,Oxford/AstraZeneca,232675
Latvia,2021-06-20,Pfizer/BioNTech,575544
Latvia,2021-06-21,Johnson&Johnson,46635
Latvia,2021-06-21,Moderna,194606
Latvia,2021-06-21,Oxford/AstraZeneca,235718
Latvia,2021-06-21,Pfizer/BioNTech,581773
Latvia,2021-06-22,Johnson&Johnson,47931
Latvia,2021-06-22,Moderna,196022
Latvia,2021-06-22,Oxford/AstraZeneca,236790
Latvia,2021-06-22,Pfizer/BioNTech,588373
Latvia,2021-06-23,Johnson&Johnson,48059
Latvia,2021-06-23,Moderna,196062
Latvia,2021-06-23,Oxford/AstraZeneca,236802
Latvia,2021-06-23,Pfizer/BioNTech,588572
Latvia,2021-06-24,Johnson&Johnson,48074
Latvia,2021-06-24,Moderna,196083
Latvia,2021-06-24,Oxford/AstraZeneca,236811
Latvia,2021-06-24,Pfizer/BioNTech,588650
Latvia,2021-06-25,Johnson&Johnson,48402
Latvia,2021-06-25,Moderna,197365
Latvia,2021-06-25,Oxford/AstraZeneca,236957
Latvia,2021-06-25,Pfizer/BioNTech,589933
Latvia,2021-06-26,Johnson&Johnson,49013
Latvia,2021-06-26,Moderna,197599
Latvia,2021-06-26,Oxford/AstraZeneca,238103
Latvia,2021-06-26,Pfizer/BioNTech,591189
Latvia,2021-06-27,Johnson&Johnson,49484
Latvia,2021-06-27,Moderna,197761
Latvia,2021-06-27,Oxford/AstraZeneca,239340
Latvia,2021-06-27,Pfizer/BioNTech,591630
Latvia,2021-06-28,Johnson&Johnson,50799
Latvia,2021-06-28,Moderna,200125
Latvia,2021-06-28,Oxford/AstraZeneca,242412
Latvia,2021-06-28,Pfizer/BioNTech,600429
Latvia,2021-06-29,Johnson&Johnson,52660
Latvia,2021-06-29,Moderna,202362
Latvia,2021-06-29,Oxford/AstraZeneca,244515
Latvia,2021-06-29,Pfizer/BioNTech,608702
Latvia,2021-06-30,Johnson&Johnson,54593
Latvia,2021-06-30,Moderna,204140
Latvia,2021-06-30,Oxford/AstraZeneca,247332
Latvia,2021-06-30,Pfizer/BioNTech,616936
Latvia,2021-07-01,Johnson&Johnson,56266
Latvia,2021-07-01,Moderna,205937
Latvia,2021-07-01,Oxford/AstraZeneca,248570
Latvia,2021-07-01,Pfizer/BioNTech,624053
Latvia,2021-07-02,Johnson&Johnson,58239
Latvia,2021-07-02,Moderna,208479
Latvia,2021-07-02,Oxford/AstraZeneca,249870
Latvia,2021-07-02,Pfizer/BioNTech,630702
Latvia,2021-07-03,Johnson&Johnson,59829
Latvia,2021-07-03,Moderna,209316
Latvia,2021-07-03,Oxford/AstraZeneca,252338
Latvia,2021-07-03,Pfizer/BioNTech,634475
Latvia,2021-07-04,Johnson&Johnson,60661
Latvia,2021-07-04,Moderna,209448
Latvia,2021-07-04,Oxford/AstraZeneca,252370
Latvia,2021-07-04,Pfizer/BioNTech,635714
Latvia,2021-07-05,Johnson&Johnson,62205
Latvia,2021-07-05,Moderna,210536
Latvia,2021-07-05,Oxford/AstraZeneca,252850
Latvia,2021-07-05,Pfizer/BioNTech,640355
Latvia,2021-07-06,Johnson&Johnson,64260
Latvia,2021-07-06,Moderna,211119
Latvia,2021-07-06,Oxford/AstraZeneca,253423
Latvia,2021-07-06,Pfizer/BioNTech,646061
Latvia,2021-07-07,Johnson&Johnson,66812
Latvia,2021-07-07,Moderna,211761
Latvia,2021-07-07,Oxford/AstraZeneca,254051
Latvia,2021-07-07,Pfizer/BioNTech,652445
Latvia,2021-07-08,Johnson&Johnson,68805
Latvia,2021-07-08,Moderna,212239
Latvia,2021-07-08,Oxford/AstraZeneca,254515
Latvia,2021-07-08,Pfizer/BioNTech,658228
Latvia,2021-07-09,Johnson&Johnson,71340
Latvia,2021-07-09,Moderna,212770
Latvia,2021-07-09,Oxford/AstraZeneca,256743
Latvia,2021-07-09,Pfizer/BioNTech,664277
Latvia,2021-07-10,Johnson&Johnson,72975
Latvia,2021-07-10,Moderna,213562
Latvia,2021-07-10,Oxford/AstraZeneca,259064
Latvia,2021-07-10,Pfizer/BioNTech,667581
Latvia,2021-07-11,Johnson&Johnson,73894
Latvia,2021-07-11,Moderna,213734
Latvia,2021-07-11,Oxford/AstraZeneca,259246
Latvia,2021-07-11,Pfizer/BioNTech,668385
Latvia,2021-07-12,Johnson&Johnson,75562
Latvia,2021-07-12,Moderna,214571
Latvia,2021-07-12,Oxford/AstraZeneca,259539
Latvia,2021-07-12,Pfizer/BioNTech,672093
Latvia,2021-07-12,Sinopharm/Beijing,23
Latvia,2021-07-13,Johnson&Johnson,77702
Latvia,2021-07-13,Moderna,214992
Latvia,2021-07-13,Oxford/AstraZeneca,259779
Latvia,2021-07-13,Pfizer/BioNTech,675975
Latvia,2021-07-14,Johnson&Johnson,80036
Latvia,2021-07-14,Moderna,215649
Latvia,2021-07-14,Oxford/AstraZeneca,260060
Latvia,2021-07-14,Pfizer/BioNTech,678621
Latvia,2021-07-14,Sinopharm/Beijing,24
Latvia,2021-07-15,Johnson&Johnson,81726
Latvia,2021-07-15,Moderna,216251
Latvia,2021-07-15,Oxford/AstraZeneca,260293
Latvia,2021-07-15,Pfizer/BioNTech,680922
Latvia,2021-07-16,Johnson&Johnson,83709
Latvia,2021-07-16,Moderna,216807
Latvia,2021-07-16,Oxford/AstraZeneca,260403
Latvia,2021-07-16,Pfizer/BioNTech,683982
Latvia,2021-07-17,Johnson&Johnson,85293
Latvia,2021-07-17,Moderna,216998
Latvia,2021-07-17,Oxford/AstraZeneca,260459
Latvia,2021-07-17,Pfizer/BioNTech,685821
Latvia,2021-07-18,Johnson&Johnson,85711
Latvia,2021-07-18,Moderna,217146
Latvia,2021-07-18,Oxford/AstraZeneca,260471
Latvia,2021-07-18,Pfizer/BioNTech,686520
Latvia,2021-07-19,Johnson&Johnson,86904
Latvia,2021-07-19,Moderna,217437
Latvia,2021-07-19,Oxford/AstraZeneca,260503
Latvia,2021-07-19,Pfizer/BioNTech,690120
Latvia,2021-07-20,Johnson&Johnson,88175
Latvia,2021-07-20,Moderna,217911
Latvia,2021-07-20,Oxford/AstraZeneca,260709
Latvia,2021-07-20,Pfizer/BioNTech,694992
Latvia,2021-07-20,Sinopharm/Beijing,25
Latvia,2021-07-21,Johnson&Johnson,89618
Latvia,2021-07-21,Moderna,218250
Latvia,2021-07-21,Oxford/AstraZeneca,260863
Latvia,2021-07-21,Pfizer/BioNTech,700464
Latvia,2021-07-22,Johnson&Johnson,90853
Latvia,2021-07-22,Moderna,218494
Latvia,2021-07-22,Oxford/AstraZeneca,261049
Latvia,2021-07-22,Pfizer/BioNTech,705372
Latvia,2021-07-23,Johnson&Johnson,91834
Latvia,2021-07-23,Moderna,218754
Latvia,2021-07-23,Oxford/AstraZeneca,261110
Latvia,2021-07-23,Pfizer/BioNTech,710380
Latvia,2021-07-24,Johnson&Johnson,92898
Latvia,2021-07-24,Moderna,219079
Latvia,2021-07-24,Oxford/AstraZeneca,261120
Latvia,2021-07-24,Pfizer/BioNTech,713734
Latvia,2021-07-25,Johnson&Johnson,93158
Latvia,2021-07-25,Moderna,219113
Latvia,2021-07-25,Oxford/AstraZeneca,261121
Latvia,2021-07-25,Pfizer/BioNTech,714817
Latvia,2021-07-26,Johnson&Johnson,93790
Latvia,2021-07-26,Moderna,219482
Latvia,2021-07-26,Oxford/AstraZeneca,261208
Latvia,2021-07-26,Pfizer/BioNTech,719457
Latvia,2021-07-27,Johnson&Johnson,94393
Latvia,2021-07-27,Moderna,219994
Latvia,2021-07-27,Oxford/AstraZeneca,261277
Latvia,2021-07-27,Pfizer/BioNTech,724564
Latvia,2021-07-28,Johnson&Johnson,95005
Latvia,2021-07-28,Moderna,220610
Latvia,2021-07-28,Oxford/AstraZeneca,261325
Latvia,2021-07-28,Pfizer/BioNTech,730262
Latvia,2021-07-29,Johnson&Johnson,95635
Latvia,2021-07-29,Moderna,221003
Latvia,2021-07-29,Oxford/AstraZeneca,261359
Latvia,2021-07-29,Pfizer/BioNTech,734745
Latvia,2021-07-30,Johnson&Johnson,96187
Latvia,2021-07-30,Moderna,221671
Latvia,2021-07-30,Oxford/AstraZeneca,261403
Latvia,2021-07-30,Pfizer/BioNTech,740408
Latvia,2021-07-31,Johnson&Johnson,96851
Latvia,2021-07-31,Moderna,221854
Latvia,2021-07-31,Oxford/AstraZeneca,261420
Latvia,2021-07-31,Pfizer/BioNTech,743400
Latvia,2021-08-01,Johnson&Johnson,97181
Latvia,2021-08-01,Moderna,221905
Latvia,2021-08-01,Oxford/AstraZeneca,261423
Latvia,2021-08-01,Pfizer/BioNTech,744445
Latvia,2021-08-02,Johnson&Johnson,97843
Latvia,2021-08-02,Moderna,222204
Latvia,2021-08-02,Oxford/AstraZeneca,261445
Latvia,2021-08-02,Pfizer/BioNTech,748348
Latvia,2021-08-03,Johnson&Johnson,98760
Latvia,2021-08-03,Moderna,222574
Latvia,2021-08-03,Oxford/AstraZeneca,261451
Latvia,2021-08-03,Pfizer/BioNTech,753439
Latvia,2021-08-04,Johnson&Johnson,99584
Latvia,2021-08-04,Moderna,222986
Latvia,2021-08-04,Oxford/AstraZeneca,261470
Latvia,2021-08-04,Pfizer/BioNTech,758735
Latvia,2021-08-04,Sinopharm/Beijing,26
Latvia,2021-08-05,Johnson&Johnson,100087
Latvia,2021-08-05,Moderna,223260
Latvia,2021-08-05,Oxford/AstraZeneca,261477
Latvia,2021-08-05,Pfizer/BioNTech,763188
Latvia,2021-08-06,Johnson&Johnson,100915
Latvia,2021-08-06,Moderna,223689
Latvia,2021-08-06,Oxford/AstraZeneca,261499
Latvia,2021-08-06,Pfizer/BioNTech,768485
Latvia,2021-08-07,Johnson&Johnson,102261
Latvia,2021-08-07,Moderna,223795
Latvia,2021-08-07,Oxford/AstraZeneca,261505
Latvia,2021-08-07,Pfizer/BioNTech,771182
Latvia,2021-08-08,Johnson&Johnson,102558
Latvia,2021-08-08,Moderna,223839
Latvia,2021-08-08,Oxford/AstraZeneca,261508
Latvia,2021-08-08,Pfizer/BioNTech,771954
Latvia,2021-08-09,Johnson&Johnson,102848
Latvia,2021-08-09,Moderna,224098
Latvia,2021-08-09,Oxford/AstraZeneca,261519
Latvia,2021-08-09,Pfizer/BioNTech,776168
Latvia,2021-08-10,Johnson&Johnson,103334
Latvia,2021-08-10,Moderna,224503
Latvia,2021-08-10,Oxford/AstraZeneca,261561
Latvia,2021-08-10,Pfizer/BioNTech,781232
Latvia,2021-08-11,Johnson&Johnson,103934
Latvia,2021-08-11,Moderna,224937
Latvia,2021-08-11,Oxford/AstraZeneca,261608
Latvia,2021-08-11,Pfizer/BioNTech,787694
Latvia,2021-08-12,Johnson&Johnson,104232
Latvia,2021-08-12,Moderna,225650
Latvia,2021-08-12,Oxford/AstraZeneca,261638
Latvia,2021-08-12,Pfizer/BioNTech,791982
Latvia,2021-08-13,Johnson&Johnson,104672
Latvia,2021-08-13,Moderna,226267
Latvia,2021-08-13,Oxford/AstraZeneca,261655
Latvia,2021-08-13,Pfizer/BioNTech,797478
Latvia,2021-08-14,Johnson&Johnson,104986
Latvia,2021-08-14,Moderna,226405
Latvia,2021-08-14,Oxford/AstraZeneca,261662
Latvia,2021-08-14,Pfizer/BioNTech,800929
Latvia,2021-08-15,Johnson&Johnson,105076
Latvia,2021-08-15,Moderna,226488
Latvia,2021-08-15,Oxford/AstraZeneca,261670
Latvia,2021-08-15,Pfizer/BioNTech,802017
Latvia,2021-08-16,Johnson&Johnson,105290
Latvia,2021-08-16,Moderna,226997
Latvia,2021-08-16,Oxford/AstraZeneca,261691
Latvia,2021-08-16,Pfizer/BioNTech,806068
Latvia,2021-08-17,Johnson&Johnson,105595
Latvia,2021-08-17,Moderna,227505
Latvia,2021-08-17,Oxford/AstraZeneca,261705
Latvia,2021-08-17,Pfizer/BioNTech,811278
Latvia,2021-08-18,Johnson&Johnson,106217
Latvia,2021-08-18,Moderna,228141
Latvia,2021-08-18,Oxford/AstraZeneca,261774
Latvia,2021-08-18,Pfizer/BioNTech,817340
Latvia,2021-08-19,Johnson&Johnson,106634
Latvia,2021-08-19,Moderna,228771
